 #        t           theta             dtheta/dt=u       Energía        E_energía
  0.887000000E+01 -0.953158094E+00 -0.394970071E+00  0.122417437E+01  0.143681289E-07
  0.888000000E+01 -0.914246673E+00 -0.404307811E+00  0.122417437E+01  0.143662722E-07
  0.889000000E+01 -0.874494751E+00 -0.413252202E+00  0.122417437E+01  0.143587029E-07
  0.890000000E+01 -0.833941980E+00 -0.421795037E+00  0.122417437E+01  0.143459538E-07
  0.891000000E+01 -0.792628386E+00 -0.429928506E+00  0.122417437E+01  0.143286252E-07
  0.892000000E+01 -0.750594319E+00 -0.437645203E+00  0.122417437E+01  0.143073695E-07
  0.893000000E+01 -0.707880421E+00 -0.444938126E+00  0.122417437E+01  0.142828840E-07
  0.894000000E+01 -0.664527582E+00 -0.451800681E+00  0.122417437E+01  0.142559027E-07
  0.895000000E+01 -0.620576907E+00 -0.458226685E+00  0.122417437E+01  0.142271763E-07
  0.896000000E+01 -0.576069689E+00 -0.464210364E+00  0.122417437E+01  0.141974688E-07
  0.897000000E+01 -0.531047374E+00 -0.469746361E+00  0.122417437E+01  0.141675456E-07
  0.898000000E+01 -0.485551542E+00 -0.474829733E+00  0.122417437E+01  0.141381546E-07
  0.899000000E+01 -0.439623882E+00 -0.479455953E+00  0.122417437E+01  0.141100278E-07
  0.900000000E+01 -0.393306174E+00 -0.483620911E+00  0.122417437E+01  0.140838596E-07
  0.901000000E+01 -0.346640271E+00 -0.487320916E+00  0.122417437E+01  0.140603058E-07
  0.902000000E+01 -0.299668083E+00 -0.490552695E+00  0.122417437E+01  0.140399721E-07
  0.903000000E+01 -0.252431569E+00 -0.493313396E+00  0.122417437E+01  0.140234029E-07
  0.904000000E+01 -0.204972723E+00 -0.495600585E+00  0.122417437E+01  0.140110799E-07
  0.905000000E+01 -0.157333568E+00 -0.497412249E+00  0.122417437E+01  0.140034138E-07
  0.906000000E+01 -0.109556147E+00 -0.498746796E+00  0.122417437E+01  0.140007361E-07
  0.907000000E+01 -0.616825155E-01 -0.499603052E+00  0.122417437E+01  0.140032994E-07
  0.908000000E+01 -0.137547415E-01 -0.499980266E+00  0.122417437E+01  0.140112719E-07
  0.909000000E+01  0.341851034E-01 -0.499878106E+00  0.122417437E+01  0.140247360E-07
  0.910000000E+01  0.820949462E-01 -0.499296663E+00  0.122417437E+01  0.140436898E-07
  0.911000000E+01  0.129932717E+00 -0.498236448E+00  0.122417437E+01  0.140680401E-07
  0.912000000E+01  0.177656352E+00 -0.496698390E+00  0.122417437E+01  0.140976133E-07
  0.913000000E+01  0.225223800E+00 -0.494683841E+00  0.122417437E+01  0.141321486E-07
  0.914000000E+01  0.272593027E+00 -0.492194574E+00  0.122417437E+01  0.141713072E-07
  0.915000000E+01  0.319722020E+00 -0.489232781E+00  0.122417437E+01  0.142146774E-07
  0.916000000E+01  0.366568800E+00 -0.485801075E+00  0.122417437E+01  0.142617740E-07
  0.917000000E+01  0.413091427E+00 -0.481902486E+00  0.122417437E+01  0.143120493E-07
  0.918000000E+01  0.459248014E+00 -0.477540466E+00  0.122417437E+01  0.143649015E-07
  0.919000000E+01  0.504996735E+00 -0.472718885E+00  0.122417437E+01  0.144196788E-07
  0.920000000E+01  0.550295850E+00 -0.467442030E+00  0.122417437E+01  0.144756900E-07
  0.921000000E+01  0.595103712E+00 -0.461714606E+00  0.122417437E+01  0.145322152E-07
  0.922000000E+01  0.639378795E+00 -0.455541732E+00  0.122417437E+01  0.145885133E-07
  0.923000000E+01  0.683079716E+00 -0.448928944E+00  0.122417437E+01  0.146438379E-07
  0.924000000E+01  0.726165258E+00 -0.441882189E+00  0.122417437E+01  0.146974393E-07
  0.925000000E+01  0.768594403E+00 -0.434407827E+00  0.122417437E+01  0.147485877E-07
  0.926000000E+01  0.810326364E+00 -0.426512625E+00  0.122417437E+01  0.147965724E-07
  0.927000000E+01  0.851320617E+00 -0.418203759E+00  0.122417437E+01  0.148407222E-07
  0.928000000E+01  0.891536946E+00 -0.409488806E+00  0.122417437E+01  0.148804111E-07
  0.929000000E+01  0.930935478E+00 -0.400375746E+00  0.122417437E+01  0.149150701E-07
  0.930000000E+01  0.969476735E+00 -0.390872954E+00  0.122417437E+01  0.149441997E-07
  0.931000000E+01  0.100712168E+01 -0.380989199E+00  0.122417437E+01  0.149673753E-07
  0.932000000E+01  0.104383176E+01 -0.370733637E+00  0.122417437E+01  0.149842609E-07
  0.933000000E+01  0.107956897E+01 -0.360115807E+00  0.122417437E+01  0.149946111E-07
  0.934000000E+01  0.111429592E+01 -0.349145625E+00  0.122417437E+01  0.149982782E-07
  0.935000000E+01  0.114797586E+01 -0.337833379E+00  0.122417437E+01  0.149952202E-07
  0.936000000E+01  0.118057278E+01 -0.326189719E+00  0.122417437E+01  0.149855000E-07
  0.937000000E+01  0.121205146E+01 -0.314225651E+00  0.122417437E+01  0.149692900E-07
  0.938000000E+01  0.124237750E+01 -0.301952532E+00  0.122417437E+01  0.149468706E-07
  0.939000000E+01  0.127151745E+01 -0.289382055E+00  0.122417437E+01  0.149186261E-07
  0.940000000E+01  0.129943885E+01 -0.276526245E+00  0.122417437E+01  0.148850454E-07
  0.941000000E+01  0.132611027E+01 -0.263397445E+00  0.122417437E+01  0.148467123E-07
  0.942000000E+01  0.135150141E+01 -0.250008307E+00  0.122417437E+01  0.148042998E-07
  0.943000000E+01  0.137558317E+01 -0.236371782E+00  0.122417437E+01  0.147585588E-07
  0.944000000E+01  0.139832771E+01 -0.222501102E+00  0.122417437E+01  0.147103145E-07
  0.945000000E+01  0.141970851E+01 -0.208409774E+00  0.122417437E+01  0.146604420E-07
  0.946000000E+01  0.143970045E+01 -0.194111561E+00  0.122417437E+01  0.146098644E-07
  0.947000000E+01  0.145827984E+01 -0.179620474E+00  0.122417437E+01  0.145595296E-07
  0.948000000E+01  0.147542455E+01 -0.164950747E+00  0.122417437E+01  0.145104027E-07
  0.949000000E+01  0.149111400E+01 -0.150116834E+00  0.122417437E+01  0.144634429E-07
  0.950000000E+01  0.150532925E+01 -0.135133382E+00  0.122417437E+01  0.144195920E-07
  0.951000000E+01  0.151805303E+01 -0.120015221E+00  0.122417437E+01  0.143797556E-07
  0.952000000E+01  0.152926983E+01 -0.104777345E+00  0.122417437E+01  0.143447882E-07
  0.953000000E+01  0.153896590E+01 -0.894348938E-01  0.122417437E+01  0.143154812E-07
  0.954000000E+01  0.154712930E+01 -0.740031362E-01  0.122417437E+01  0.142925449E-07
  0.955000000E+01  0.155374997E+01 -0.584974507E-01  0.122417437E+01  0.142765948E-07
  0.956000000E+01  0.155881971E+01 -0.429333070E-01  0.122417437E+01  0.142681456E-07
  0.957000000E+01  0.156233222E+01 -0.273262478E-01  0.122417437E+01  0.142675980E-07
  0.958000000E+01  0.156428314E+01 -0.116918685E-01  0.122417437E+01  0.142752312E-07
  0.959000000E+01  0.156467005E+01  0.395420124E-02  0.122417437E+01  0.142912009E-07
  0.960000000E+01  0.156349247E+01  0.195963171E-01  0.122417437E+01  0.143155328E-07
  0.961000000E+01  0.156075185E+01  0.352188400E-01  0.122417437E+01  0.143481222E-07
  0.962000000E+01  0.155645162E+01  0.508061550E-01  0.122417437E+01  0.143887382E-07
  0.963000000E+01  0.155059709E+01  0.663426909E-01  0.122417437E+01  0.144370269E-07
  0.964000000E+01  0.154319554E+01  0.818129396E-01  0.122417437E+01  0.144925165E-07
  0.965000000E+01  0.153425612E+01  0.972014751E-01  0.122417437E+01  0.145546253E-07
  0.966000000E+01  0.152378983E+01  0.112492972E+00  0.122417437E+01  0.146226726E-07
  0.967000000E+01  0.151180953E+01  0.127672224E+00  0.122417437E+01  0.146958945E-07
  0.968000000E+01  0.149832988E+01  0.142724164E+00  0.122417437E+01  0.147734494E-07
  0.969000000E+01  0.148336727E+01  0.157633878E+00  0.122417437E+01  0.148544383E-07
  0.970000000E+01  0.146693982E+01  0.172386626E+00  0.122417437E+01  0.149379211E-07
  0.971000000E+01  0.144906731E+01  0.186967857E+00  0.122417437E+01  0.150229260E-07
  0.972000000E+01  0.142977112E+01  0.201363227E+00  0.122417437E+01  0.151084736E-07
  0.973000000E+01  0.140907417E+01  0.215558610E+00  0.122417437E+01  0.151935891E-07
  0.974000000E+01  0.138700087E+01  0.229540122E+00  0.122417437E+01  0.152773163E-07
  0.975000000E+01  0.136357706E+01  0.243294126E+00  0.122417437E+01  0.153587374E-07
  0.976000000E+01  0.133882995E+01  0.256807252E+00  0.122417437E+01  0.154369837E-07
  0.977000000E+01  0.131278801E+01  0.270066408E+00  0.122417437E+01  0.155112496E-07
  0.978000000E+01  0.128548096E+01  0.283058794E+00  0.122417437E+01  0.155808060E-07
  0.979000000E+01  0.125693968E+01  0.295771913E+00  0.122417437E+01  0.156450057E-07
  0.980000000E+01  0.122719612E+01  0.308193580E+00  0.122417437E+01  0.157032980E-07
  0.981000000E+01  0.119628327E+01  0.320311937E+00  0.122417437E+01  0.157552322E-07
  0.982000000E+01  0.116423506E+01  0.332115461E+00  0.122417437E+01  0.158004627E-07
  0.983000000E+01  0.113108630E+01  0.343592970E+00  0.122417437E+01  0.158387525E-07
  0.984000000E+01  0.109687262E+01  0.354733637E+00  0.122417437E+01  0.158699716E-07
  0.985000000E+01  0.106163043E+01  0.365526994E+00  0.122417437E+01  0.158941049E-07
  0.986000000E+01  0.102539679E+01  0.375962940E+00  0.122417437E+01  0.159112385E-07
  0.987000000E+01  0.988209419E+00  0.386031750E+00  0.122417437E+01  0.159215656E-07
  0.988000000E+01  0.950106607E+00  0.395724077E+00  0.122417437E+01  0.159253748E-07
  0.989000000E+01  0.911127153E+00  0.405030960E+00  0.122417437E+01  0.159230480E-07
  0.990000000E+01  0.871310326E+00  0.413943829E+00  0.122417437E+01  0.159150475E-07
  0.991000000E+01  0.830695809E+00  0.422454507E+00  0.122417437E+01  0.159019140E-07
  0.992000000E+01  0.789323653E+00  0.430555219E+00  0.122417437E+01  0.158842497E-07
  0.993000000E+01  0.747234236E+00  0.438238589E+00  0.122417437E+01  0.158627111E-07
  0.994000000E+01  0.704468218E+00  0.445497648E+00  0.122417437E+01  0.158380020E-07
  0.995000000E+01  0.661066508E+00  0.452325835E+00  0.122417437E+01  0.158108542E-07
  0.996000000E+01  0.617070229E+00  0.458716997E+00  0.122417437E+01  0.157820215E-07
  0.997000000E+01  0.572520684E+00  0.464665395E+00  0.122417437E+01  0.157522706E-07
  0.998000000E+01  0.527459333E+00  0.470165704E+00  0.122417437E+01  0.157223612E-07
  0.999000000E+01  0.481927764E+00  0.475213014E+00  0.122417437E+01  0.156930451E-07
  0.100000000E+02  0.435967675E+00  0.479802831E+00  0.122417437E+01  0.156650475E-07
